User_ID,Friend_ID,Category,Interaction_Type,Duration_Minutes,Mood_Before,Mood_After,Timestamp,Day_of_Week,Previous_Interaction_Gap,Preferred_Time_Slot,Availability_Window,Interaction_Frequency_Score,Social_Preference_Score,Urgency_Score,Best_Time_to_Meet
User_1,Family_8,Family,Text,6,6,5,2024-10-28 08:36:47,Monday,33,Morning,5PM-9PM,0.55,1,3,Morning
User_1,Friend_11,Friend,Call,8,10,10,2024-10-20 07:04:47,Sunday,27,Afternoon,7AM-10AM,0.58,7,3,Afternoon
User_1,Family_1,Family,Call,15,4,6,2025-01-25 16:44:47,Saturday,10,Night,12PM-3PM,0.49,7,1,Night
User_1,Family_1,Family,Family Meetup,15,9,10,2024-10-17 05:34:47,Thursday,7,Night,12PM-3PM,0.84,3,1,Night
User_1,Work_13,Work,Work Meeting,102,9,10,2025-02-11 03:00:47,Tuesday,31,Morning,5PM-9PM,0.72,1,3,Afternoon
User_1,Work_1,Work,Networking,90,4,5,2025-01-31 23:41:47,Friday,20,Afternoon,5PM-9PM,0.19,4,2,Afternoon
User_1,Friend_8,Friend,Casual Hangout,89,2,1,2025-02-15 17:03:47,Saturday,50,Evening,7AM-10AM,0.82,10,5,Evening
User_1,Family_6,Family,Video Call,107,6,8,2024-12-18 06:19:47,Wednesday,39,Afternoon,12PM-3PM,0.71,5,4,Afternoon
User_1,Work_13,Work,Email,9,9,10,2024-12-07 21:22:47,Saturday,6,Evening,7AM-10AM,0.71,6,1,Evening
User_1,Work_5,Work,Networking,92,2,4,2025-02-05 07:18:47,Wednesday,29,Evening,7AM-10AM,0.38,6,3,Morning
User_1,Work_7,Work,Networking,71,9,9,2024-11-27 09:35:47,Wednesday,35,Evening,12PM-3PM,0.75,10,4,Evening
User_1,Friend_16,Friend,Gaming Session,78,9,10,2024-10-18 23:31:47,Friday,58,Night,12PM-3PM,0.13,6,5,Night
User_1,Family_15,Family,Call,5,3,2,2024-12-24 13:30:47,Tuesday,23,Evening,7AM-10AM,0.36,5,2,Evening
User_1,Work_5,Work,Call,29,2,4,2024-09-19 15:48:47,Thursday,13,Morning,12PM-3PM,0.29,7,1,Morning
User_1,Family_14,Family,Text,4,3,5,2024-09-11 17:09:47,Wednesday,6,Night,9PM-12AM,0.31,1,1,Night
User_1,Friend_15,Friend,Text,9,2,2,2024-11-10 12:10:47,Sunday,15,Evening,7AM-10AM,0.34,9,2,Evening
User_1,Work_10,Work,Email,9,5,5,2025-01-05 18:03:47,Sunday,40,Morning,9PM-12AM,0.28,3,4,Afternoon
User_1,Family_1,Family,Call,59,7,6,2024-09-05 05:12:47,Thursday,46,Evening,7AM-10AM,0.15,8,5,Evening
User_1,Friend_1,Friend,Text,5,9,10,2024-10-11 09:19:47,Friday,6,Afternoon,12PM-3PM,0.25,8,1,Afternoon
User_1,Work_1,Work,Work Meeting,90,8,7,2024-10-21 10:52:47,Monday,36,Afternoon,7AM-10AM,0.48,4,4,Afternoon
User_1,Family_5,Family,Text,2,10,9,2024-10-19 18:02:47,Saturday,55,Night,9PM-12AM,0.96,7,5,Night
User_1,Friend_2,Friend,Text,8,9,10,2025-02-19 16:38:47,Wednesday,50,Afternoon,9PM-12AM,0.59,1,5,Afternoon
User_1,Family_1,Family,Text,3,3,3,2025-02-17 12:09:47,Monday,23,Night,9PM-12AM,0.63,10,2,Night
User_1,Work_16,Work,Email,3,4,5,2025-01-05 05:14:47,Sunday,37,Evening,12PM-3PM,0.64,5,4,Evening
User_1,Work_7,Work,Email,5,6,5,2024-12-19 13:49:47,Thursday,47,Night,12PM-3PM,0.66,3,5,Night
User_1,Work_7,Work,Work Meeting,105,9,10,2024-10-04 17:12:47,Friday,25,Evening,9PM-12AM,0.93,6,2,Evening
User_1,Friend_10,Friend,Text,10,2,1,2024-11-21 17:59:47,Thursday,23,Night,5PM-9PM,0.75,2,2,Night
User_1,Family_6,Family,Call,28,6,5,2024-12-24 16:25:47,Tuesday,15,Morning,5PM-9PM,0.94,6,2,Morning
User_1,Friend_10,Friend,Gaming Session,96,2,2,2024-11-08 23:38:47,Friday,1,Evening,5PM-9PM,0.85,2,1,Evening
User_1,Friend_8,Friend,Gaming Session,11,9,10,2024-11-24 04:26:47,Sunday,60,Night,5PM-9PM,0.62,7,5,Night
User_1,Family_11,Family,Video Call,54,3,5,2024-09-30 16:23:47,Monday,16,Afternoon,5PM-9PM,0.86,4,2,Afternoon
User_1,Work_14,Work,Email,7,3,2,2025-01-18 08:05:47,Saturday,39,Afternoon,5PM-9PM,0.77,10,4,Afternoon
User_1,Friend_1,Friend,Gaming Session,88,3,5,2024-12-25 04:19:47,Wednesday,2,Afternoon,5PM-9PM,0.3,9,1,Morning
User_1,Family_11,Family,Text,9,7,6,2024-12-13 22:36:47,Friday,12,Afternoon,9PM-12AM,0.5,3,1,Afternoon
User_1,Work_15,Work,Networking,16,8,10,2024-10-01 19:47:47,Tuesday,19,Morning,7AM-10AM,0.75,1,2,Morning
User_1,Friend_9,Friend,Text,10,3,2,2024-12-02 13:10:47,Monday,35,Morning,9PM-12AM,0.72,5,4,Afternoon
User_1,Friend_8,Friend,Call,83,4,6,2024-11-30 23:32:47,Saturday,46,Morning,12PM-3PM,0.27,6,5,Morning
User_1,Family_16,Family,Text,4,1,1,2025-02-19 06:58:47,Wednesday,23,Night,9PM-12AM,0.32,5,2,Night
User_1,Friend_6,Friend,Text,8,3,2,2025-02-22 00:19:47,Saturday,24,Morning,9PM-12AM,0.23,10,2,Morning
User_1,Work_8,Work,Call,70,4,6,2024-09-20 00:30:47,Friday,47,Morning,5PM-9PM,0.86,10,5,Morning
User_1,Work_8,Work,Email,10,7,6,2024-10-31 16:23:47,Thursday,39,Morning,5PM-9PM,0.2,8,4,Morning
User_1,Work_5,Work,Networking,80,7,6,2025-02-07 15:11:47,Friday,54,Night,12PM-3PM,0.68,7,5,Night
User_1,Friend_6,Friend,Call,116,9,10,2024-11-25 02:36:47,Monday,31,Evening,5PM-9PM,0.38,10,3,Evening
User_1,Family_13,Family,Text,2,6,6,2024-08-26 01:40:47,Monday,52,Evening,7AM-10AM,0.68,3,5,Evening
User_1,Friend_16,Friend,Text,9,8,9,2025-02-19 21:58:47,Wednesday,22,Afternoon,7AM-10AM,0.53,6,2,Afternoon
User_1,Work_4,Work,Call,51,7,6,2024-11-09 21:12:47,Saturday,32,Morning,9PM-12AM,0.48,6,3,Morning
User_1,Friend_8,Friend,Text,4,6,7,2024-12-16 08:19:47,Monday,35,Evening,7AM-10AM,0.67,3,4,Evening
User_1,Work_4,Work,Call,111,7,7,2024-11-16 18:36:47,Saturday,41,Night,9PM-12AM,0.8,10,4,Night
User_1,Family_15,Family,Text,9,8,10,2024-11-06 23:17:47,Wednesday,7,Morning,12PM-3PM,0.47,6,1,Afternoon
User_1,Family_13,Family,Video Call,13,10,10,2024-09-25 19:37:47,Wednesday,38,Night,5PM-9PM,0.54,2,4,Morning
User_1,Friend_16,Friend,Casual Hangout,15,8,9,2024-11-10 13:33:47,Sunday,54,Night,12PM-3PM,0.42,6,5,Night
User_1,Friend_15,Friend,Text,10,4,3,2024-12-11 14:10:47,Wednesday,58,Afternoon,7AM-10AM,0.46,6,5,Evening
User_1,Work_8,Work,Work Meeting,59,9,9,2024-10-20 03:43:47,Sunday,39,Night,9PM-12AM,0.73,9,4,Night
User_1,Family_6,Family,Call,91,3,4,2024-09-04 13:37:47,Wednesday,51,Night,9PM-12AM,0.43,10,5,Night
User_1,Friend_1,Friend,Gaming Session,118,8,10,2024-11-26 17:44:47,Tuesday,15,Night,7AM-10AM,0.1,7,2,Night
User_1,Work_4,Work,Work Meeting,96,9,10,2024-10-12 12:23:47,Saturday,17,Afternoon,5PM-9PM,0.5,7,2,Afternoon
User_1,Work_11,Work,Networking,91,9,9,2024-11-13 17:26:47,Wednesday,4,Night,7AM-10AM,0.37,7,1,Evening
User_1,Work_14,Work,Email,3,2,3,2024-12-31 17:23:47,Tuesday,16,Evening,5PM-9PM,0.19,9,2,Evening
User_1,Friend_13,Friend,Text,2,6,5,2025-01-23 19:31:47,Thursday,17,Afternoon,7AM-10AM,0.73,8,2,Night
User_1,Work_15,Work,Email,2,1,2,2024-10-09 02:03:47,Wednesday,47,Morning,7AM-10AM,0.7,8,5,Morning
User_1,Family_8,Family,Text,8,1,1,2024-11-15 07:57:47,Friday,45,Afternoon,7AM-10AM,0.13,1,4,Afternoon
User_1,Friend_5,Friend,Text,5,8,10,2025-01-24 15:22:47,Friday,47,Afternoon,9PM-12AM,0.73,1,5,Night
User_1,Work_9,Work,Networking,42,7,9,2024-11-08 22:25:47,Friday,49,Night,12PM-3PM,0.76,6,5,Afternoon
User_1,Family_13,Family,Text,5,3,5,2025-01-16 21:04:47,Thursday,31,Morning,12PM-3PM,0.91,4,3,Afternoon
User_1,Family_11,Family,Family Meetup,120,3,4,2024-12-27 15:51:47,Friday,60,Morning,9PM-12AM,0.81,5,5,Morning
User_1,Friend_8,Friend,Call,65,4,6,2025-02-14 12:32:47,Friday,59,Night,5PM-9PM,0.11,10,5,Night
User_1,Friend_9,Friend,Call,96,3,4,2024-10-25 16:11:47,Friday,58,Afternoon,9PM-12AM,0.58,1,5,Morning
User_1,Family_11,Family,Video Call,10,1,2,2024-11-20 19:45:47,Wednesday,35,Afternoon,9PM-12AM,0.72,1,4,Afternoon
User_1,Family_2,Family,Family Meetup,98,7,8,2024-12-02 15:00:47,Monday,5,Night,7AM-10AM,0.84,8,1,Night
User_1,Work_8,Work,Call,30,7,7,2025-02-05 18:32:47,Wednesday,50,Night,5PM-9PM,0.24,7,5,Night
User_1,Friend_6,Friend,Call,119,4,5,2024-12-30 23:18:47,Monday,21,Evening,9PM-12AM,0.52,10,2,Evening
User_1,Family_5,Family,Video Call,12,1,1,2024-10-21 04:47:47,Monday,58,Morning,7AM-10AM,0.26,1,5,Morning
User_1,Work_9,Work,Call,62,10,10,2024-09-01 02:55:47,Sunday,60,Morning,5PM-9PM,0.6,7,5,Morning
User_1,Family_2,Family,Call,37,5,7,2024-09-25 02:17:47,Wednesday,11,Evening,5PM-9PM,0.6,4,1,Evening
User_1,Friend_16,Friend,Gaming Session,120,3,3,2024-10-25 18:34:47,Friday,41,Night,5PM-9PM,0.57,7,4,Evening
User_1,Family_3,Family,Text,7,5,7,2024-12-19 00:16:47,Thursday,46,Evening,12PM-3PM,0.97,7,5,Evening
User_1,Friend_16,Friend,Gaming Session,37,2,3,2024-12-26 18:04:47,Thursday,47,Afternoon,9PM-12AM,0.5,6,5,Afternoon
User_1,Friend_3,Friend,Gaming Session,70,7,8,2024-11-07 11:00:47,Thursday,36,Afternoon,9PM-12AM,0.7,3,4,Night
User_1,Work_14,Work,Work Meeting,81,2,2,2024-09-15 19:28:47,Sunday,36,Night,12PM-3PM,0.69,2,4,Morning
User_1,Friend_16,Friend,Call,11,3,4,2024-11-13 00:45:47,Wednesday,22,Evening,7AM-10AM,0.87,4,2,Evening
User_1,Friend_3,Friend,Call,21,9,8,2024-10-22 06:59:47,Tuesday,20,Evening,7AM-10AM,0.51,2,2,Afternoon
User_1,Family_5,Family,Call,81,5,5,2025-01-29 16:54:47,Wednesday,16,Night,7AM-10AM,0.8,4,2,Night
User_1,Friend_13,Friend,Gaming Session,44,6,5,2025-01-03 13:12:47,Friday,11,Evening,9PM-12AM,0.7,9,1,Night
User_1,Friend_6,Friend,Gaming Session,46,6,6,2024-11-05 07:06:47,Tuesday,19,Night,5PM-9PM,0.18,2,2,Night
User_1,Work_5,Work,Email,4,2,2,2025-02-22 05:09:47,Saturday,23,Morning,7AM-10AM,1.0,1,2,Afternoon
User_1,Family_6,Family,Call,9,10,10,2025-02-04 16:21:47,Tuesday,3,Evening,5PM-9PM,0.43,3,1,Evening
User_1,Family_16,Family,Text,2,1,2,2024-11-23 15:38:47,Saturday,28,Morning,7AM-10AM,0.85,4,3,Evening
User_1,Work_15,Work,Networking,115,9,10,2025-01-10 20:03:47,Friday,50,Night,12PM-3PM,0.9,2,5,Night
User_1,Family_5,Family,Text,2,1,3,2024-10-29 00:27:47,Tuesday,16,Night,12PM-3PM,0.71,3,2,Morning
User_1,Friend_1,Friend,Text,3,8,9,2024-10-06 06:31:47,Sunday,54,Morning,9PM-12AM,1.0,7,5,Evening
User_1,Family_3,Family,Text,7,10,10,2024-10-15 15:05:47,Tuesday,44,Afternoon,5PM-9PM,0.89,10,4,Afternoon
User_1,Friend_13,Friend,Text,6,5,5,2024-09-04 12:09:47,Wednesday,55,Night,7AM-10AM,0.37,7,5,Night
User_1,Family_13,Family,Call,84,6,7,2025-02-14 16:02:47,Friday,24,Morning,12PM-3PM,0.39,1,2,Morning
User_1,Work_9,Work,Work Meeting,15,2,2,2024-11-03 20:06:47,Sunday,57,Afternoon,12PM-3PM,0.85,10,5,Afternoon
User_1,Family_9,Family,Video Call,81,2,2,2024-09-26 20:23:47,Thursday,28,Evening,9PM-12AM,0.3,6,3,Evening
User_1,Work_8,Work,Email,2,2,2,2025-02-19 10:24:47,Wednesday,18,Morning,5PM-9PM,0.3,9,2,Morning
User_1,Friend_6,Friend,Text,5,4,4,2024-11-24 09:00:47,Sunday,22,Afternoon,7AM-10AM,0.93,9,2,Afternoon
User_1,Friend_4,Friend,Gaming Session,74,3,5,2025-01-02 21:37:47,Thursday,28,Afternoon,5PM-9PM,0.59,8,3,Afternoon
User_1,Work_11,Work,Networking,84,3,3,2024-10-30 07:25:47,Wednesday,2,Evening,12PM-3PM,0.57,2,1,Evening
User_1,Work_3,Work,Call,16,5,5,2024-10-18 16:31:47,Friday,25,Evening,7AM-10AM,0.92,10,2,Evening
User_1,Friend_4,Friend,Casual Hangout,108,10,10,2024-10-28 05:24:47,Monday,10,Afternoon,12PM-3PM,0.84,4,1,Afternoon
User_1,Family_5,Family,Video Call,95,2,1,2024-10-11 06:13:47,Friday,9,Afternoon,9PM-12AM,0.39,2,1,Afternoon
User_1,Friend_9,Friend,Call,88,1,1,2024-11-09 08:17:47,Saturday,1,Morning,9PM-12AM,0.9,6,1,Morning
User_1,Friend_7,Friend,Casual Hangout,19,6,5,2025-02-22 13:51:47,Saturday,1,Night,7AM-10AM,0.76,3,1,Night
User_1,Family_2,Family,Text,9,9,8,2024-10-19 16:43:47,Saturday,22,Night,9PM-12AM,0.21,4,2,Evening
User_1,Family_13,Family,Family Meetup,78,10,10,2024-10-06 08:20:47,Sunday,41,Afternoon,5PM-9PM,0.91,1,4,Afternoon
User_1,Family_6,Family,Call,82,6,5,2024-09-22 15:39:47,Sunday,60,Evening,5PM-9PM,0.41,6,5,Evening
User_1,Friend_6,Friend,Gaming Session,39,2,3,2025-01-09 07:22:47,Thursday,40,Evening,7AM-10AM,0.88,4,4,Morning
User_1,Friend_2,Friend,Text,9,6,5,2024-09-03 08:26:47,Tuesday,39,Night,7AM-10AM,0.87,9,4,Evening
User_1,Friend_6,Friend,Call,63,1,3,2025-02-02 04:45:47,Sunday,15,Afternoon,5PM-9PM,0.13,6,2,Afternoon
User_1,Work_11,Work,Work Meeting,94,10,10,2024-12-17 13:54:47,Tuesday,36,Morning,12PM-3PM,0.76,1,4,Night
User_1,Work_15,Work,Work Meeting,47,10,10,2025-02-01 15:07:47,Saturday,59,Morning,5PM-9PM,0.27,9,5,Morning
User_1,Friend_8,Friend,Call,38,7,7,2024-12-31 01:16:47,Tuesday,23,Night,12PM-3PM,0.46,1,2,Night
User_1,Friend_10,Friend,Call,93,1,2,2025-02-21 23:11:47,Friday,28,Night,12PM-3PM,0.19,1,3,Night
User_1,Work_10,Work,Email,8,4,5,2025-01-27 01:33:47,Monday,52,Evening,12PM-3PM,0.16,9,5,Evening
User_1,Friend_5,Friend,Gaming Session,95,5,6,2024-12-10 07:47:47,Tuesday,59,Night,5PM-9PM,0.21,4,5,Night
User_1,Friend_11,Friend,Casual Hangout,87,5,6,2025-02-17 22:25:47,Monday,19,Evening,9PM-12AM,0.63,2,2,Evening
User_1,Family_15,Family,Call,27,4,3,2025-02-08 01:31:47,Saturday,19,Morning,9PM-12AM,0.67,4,2,Morning
User_1,Friend_10,Friend,Text,3,10,10,2024-09-07 09:01:47,Saturday,35,Afternoon,9PM-12AM,0.68,3,4,Afternoon
User_1,Work_4,Work,Work Meeting,102,3,4,2025-02-13 06:45:47,Thursday,22,Morning,7AM-10AM,0.62,4,2,Morning
User_1,Family_2,Family,Text,4,8,10,2024-11-05 23:51:47,Tuesday,49,Afternoon,12PM-3PM,0.33,2,5,Afternoon
User_1,Family_3,Family,Call,78,9,9,2025-02-18 23:36:47,Tuesday,21,Night,5PM-9PM,0.96,1,2,Night
User_1,Work_5,Work,Networking,58,5,4,2025-01-27 11:43:47,Monday,29,Evening,5PM-9PM,0.23,3,3,Evening
User_1,Family_3,Family,Video Call,116,8,9,2024-12-26 05:46:47,Thursday,1,Night,5PM-9PM,0.43,10,1,Night
User_1,Family_8,Family,Video Call,78,8,8,2025-01-19 02:37:47,Sunday,17,Night,9PM-12AM,0.53,5,2,Night
User_1,Work_16,Work,Networking,95,8,7,2024-11-09 23:30:47,Saturday,37,Afternoon,5PM-9PM,0.6,3,4,Afternoon
User_1,Friend_13,Friend,Call,50,9,10,2025-02-14 00:45:47,Friday,3,Night,9PM-12AM,0.96,2,1,Night
User_1,Friend_14,Friend,Text,2,6,5,2024-10-08 17:01:47,Tuesday,26,Morning,12PM-3PM,0.76,9,3,Morning
User_1,Friend_7,Friend,Call,94,3,4,2024-11-29 05:09:47,Friday,25,Morning,7AM-10AM,0.92,2,2,Morning
User_1,Family_15,Family,Text,4,9,10,2024-11-06 19:24:47,Wednesday,39,Night,12PM-3PM,0.24,6,4,Night
User_1,Friend_13,Friend,Call,46,9,10,2024-08-28 20:33:47,Wednesday,10,Afternoon,7AM-10AM,0.4,2,1,Afternoon
User_1,Work_13,Work,Networking,83,6,8,2024-11-04 06:03:47,Monday,37,Morning,5PM-9PM,0.23,4,4,Morning
User_1,Work_3,Work,Email,7,1,1,2025-01-04 19:58:47,Saturday,39,Morning,5PM-9PM,0.42,7,4,Morning
User_1,Work_14,Work,Networking,99,5,6,2024-09-04 05:54:47,Wednesday,7,Morning,9PM-12AM,0.4,3,1,Morning
User_1,Work_5,Work,Work Meeting,58,7,8,2024-10-11 09:51:47,Friday,41,Night,5PM-9PM,0.2,7,4,Morning
User_1,Family_12,Family,Family Meetup,81,5,6,2024-11-05 10:39:47,Tuesday,33,Night,12PM-3PM,0.21,9,3,Night
User_1,Work_4,Work,Work Meeting,105,6,7,2025-01-23 16:31:47,Thursday,21,Evening,7AM-10AM,0.8,4,2,Evening
User_1,Friend_10,Friend,Text,3,7,9,2024-12-03 10:31:47,Tuesday,60,Night,7AM-10AM,0.82,5,5,Night
User_1,Family_4,Family,Video Call,118,7,7,2024-10-05 01:27:47,Saturday,25,Morning,12PM-3PM,0.49,7,2,Morning
User_1,Work_2,Work,Call,87,2,4,2024-11-13 03:29:47,Wednesday,14,Evening,5PM-9PM,0.31,5,1,Evening
User_1,Friend_14,Friend,Casual Hangout,102,5,7,2024-12-23 16:28:47,Monday,8,Morning,5PM-9PM,0.43,8,1,Morning
User_1,Friend_4,Friend,Call,59,7,7,2024-10-24 00:41:47,Thursday,27,Morning,5PM-9PM,0.31,6,3,Night
User_1,Work_14,Work,Call,42,2,1,2024-08-31 06:10:47,Saturday,28,Evening,12PM-3PM,0.47,6,3,Evening
User_1,Family_14,Family,Text,5,10,10,2024-08-31 23:40:47,Saturday,5,Evening,12PM-3PM,0.58,2,1,Afternoon
User_1,Friend_9,Friend,Casual Hangout,82,10,9,2024-11-08 12:16:47,Friday,11,Morning,5PM-9PM,0.47,4,1,Morning
User_1,Family_15,Family,Text,3,9,10,2024-11-27 10:14:47,Wednesday,35,Morning,9PM-12AM,0.68,4,4,Morning
User_1,Family_13,Family,Text,3,10,10,2024-09-07 00:15:47,Saturday,18,Night,7AM-10AM,0.29,9,2,Night
User_1,Family_13,Family,Text,10,1,3,2024-09-27 10:15:47,Friday,38,Evening,7AM-10AM,0.76,4,4,Evening
User_1,Family_4,Family,Video Call,100,3,2,2025-01-27 13:59:47,Monday,40,Afternoon,9PM-12AM,0.62,5,4,Afternoon
User_1,Friend_15,Friend,Gaming Session,92,2,2,2025-01-10 04:04:47,Friday,53,Afternoon,7AM-10AM,1.0,8,5,Afternoon
User_1,Friend_9,Friend,Text,2,3,3,2025-01-30 12:18:47,Thursday,16,Morning,7AM-10AM,0.95,7,2,Morning
User_1,Work_12,Work,Call,21,3,4,2024-10-31 02:54:47,Thursday,21,Night,9PM-12AM,0.13,3,2,Night
User_1,Work_10,Work,Work Meeting,55,5,6,2024-11-04 09:37:47,Monday,51,Evening,12PM-3PM,0.98,3,5,Evening
User_1,Family_8,Family,Call,20,10,10,2024-12-15 02:56:47,Sunday,18,Afternoon,9PM-12AM,0.17,4,2,Afternoon
User_1,Work_11,Work,Work Meeting,81,10,10,2024-09-04 17:28:47,Wednesday,38,Morning,7AM-10AM,0.75,10,4,Evening
User_1,Friend_5,Friend,Gaming Session,5,3,4,2024-12-14 11:45:47,Saturday,60,Morning,12PM-3PM,0.98,3,5,Morning
User_1,Family_14,Family,Text,4,5,6,2024-11-09 04:48:47,Saturday,19,Night,9PM-12AM,0.16,9,2,Night
User_1,Family_12,Family,Video Call,59,3,2,2025-01-15 20:13:47,Wednesday,49,Afternoon,7AM-10AM,0.49,5,5,Afternoon
User_1,Work_8,Work,Work Meeting,22,10,10,2025-01-12 09:58:47,Sunday,51,Evening,7AM-10AM,0.74,1,5,Evening
User_1,Friend_13,Friend,Gaming Session,114,9,10,2025-01-23 15:11:47,Thursday,48,Night,9PM-12AM,0.48,3,5,Night
User_1,Friend_15,Friend,Casual Hangout,119,3,4,2024-09-01 03:26:47,Sunday,33,Afternoon,5PM-9PM,0.86,10,3,Afternoon
User_1,Work_11,Work,Email,7,5,7,2024-09-11 23:30:47,Wednesday,60,Evening,7AM-10AM,0.6,9,5,Evening
User_1,Family_14,Family,Call,23,4,3,2025-02-20 17:58:47,Thursday,37,Morning,5PM-9PM,0.55,5,4,Night
User_1,Friend_11,Friend,Casual Hangout,109,2,1,2025-01-23 14:57:47,Thursday,51,Afternoon,12PM-3PM,0.21,2,5,Afternoon
User_1,Work_11,Work,Work Meeting,13,8,7,2024-11-22 10:55:47,Friday,20,Morning,12PM-3PM,0.97,8,2,Morning
User_1,Work_5,Work,Networking,106,10,10,2025-02-08 11:22:47,Saturday,57,Night,9PM-12AM,0.47,6,5,Night
User_1,Friend_9,Friend,Call,78,4,6,2024-12-18 09:01:47,Wednesday,28,Morning,9PM-12AM,0.22,8,3,Morning
User_1,Work_8,Work,Networking,88,4,6,2024-10-18 10:50:47,Friday,30,Evening,7AM-10AM,0.91,1,3,Evening
User_1,Friend_6,Friend,Call,57,2,3,2024-11-11 01:46:47,Monday,3,Afternoon,7AM-10AM,0.76,5,1,Afternoon
User_1,Friend_12,Friend,Text,8,1,3,2025-02-19 19:36:47,Wednesday,28,Night,9PM-12AM,0.13,7,3,Night
User_1,Friend_13,Friend,Gaming Session,32,9,9,2024-12-23 07:50:47,Monday,13,Afternoon,12PM-3PM,0.76,1,1,Afternoon
User_1,Friend_10,Friend,Text,1,3,5,2024-10-10 16:25:47,Thursday,7,Night,5PM-9PM,0.77,6,1,Night
User_1,Family_13,Family,Family Meetup,95,9,8,2024-12-04 22:14:47,Wednesday,35,Morning,9PM-12AM,0.54,6,4,Morning
User_1,Work_5,Work,Call,50,2,2,2025-02-20 05:26:47,Thursday,15,Morning,12PM-3PM,0.9,7,2,Morning
User_1,Work_5,Work,Networking,25,1,1,2024-11-16 21:42:47,Saturday,57,Evening,12PM-3PM,0.82,8,5,Evening
User_1,Work_1,Work,Email,4,1,3,2024-12-03 17:11:47,Tuesday,37,Night,7AM-10AM,0.53,6,4,Night
User_1,Work_11,Work,Work Meeting,118,4,4,2024-10-07 23:43:47,Monday,25,Afternoon,7AM-10AM,0.59,10,2,Night
User_1,Family_8,Family,Call,86,4,3,2024-12-27 19:42:47,Friday,46,Night,12PM-3PM,0.72,5,5,Night
User_1,Family_9,Family,Family Meetup,54,5,6,2024-10-16 09:33:47,Wednesday,51,Morning,12PM-3PM,0.69,3,5,Morning
User_1,Work_10,Work,Email,2,4,3,2024-11-02 21:00:47,Saturday,52,Afternoon,7AM-10AM,0.24,3,5,Afternoon
User_1,Friend_13,Friend,Text,2,5,6,2024-11-08 06:54:47,Friday,45,Afternoon,12PM-3PM,0.71,9,4,Afternoon
User_1,Family_15,Family,Video Call,42,9,10,2024-12-19 12:39:47,Thursday,14,Afternoon,5PM-9PM,0.86,10,1,Afternoon
User_1,Work_8,Work,Networking,105,7,9,2024-12-23 04:15:47,Monday,30,Afternoon,9PM-12AM,0.82,5,3,Afternoon
User_1,Work_4,Work,Call,49,9,10,2024-09-16 05:27:47,Monday,20,Afternoon,12PM-3PM,0.44,5,2,Afternoon
User_1,Work_13,Work,Call,119,7,8,2025-02-01 01:15:47,Saturday,23,Morning,7AM-10AM,0.82,9,2,Morning
User_1,Work_16,Work,Networking,88,10,10,2024-11-17 03:49:47,Sunday,31,Night,5PM-9PM,0.69,9,3,Night
User_1,Work_8,Work,Networking,74,6,8,2024-09-06 11:02:47,Friday,45,Evening,7AM-10AM,0.44,4,4,Evening
User_1,Family_13,Family,Call,70,7,9,2024-12-11 15:05:47,Wednesday,39,Afternoon,5PM-9PM,0.11,2,4,Afternoon
User_1,Family_1,Family,Text,4,1,3,2024-08-26 13:21:47,Monday,56,Evening,9PM-12AM,0.71,1,5,Evening
User_1,Work_5,Work,Work Meeting,40,1,3,2024-12-02 00:49:47,Monday,60,Evening,7AM-10AM,0.19,2,5,Evening
User_1,Work_11,Work,Work Meeting,34,6,8,2024-12-02 00:11:47,Monday,31,Night,5PM-9PM,0.6,10,3,Morning
User_1,Work_6,Work,Email,8,7,6,2024-09-05 15:11:47,Thursday,31,Night,12PM-3PM,0.71,10,3,Night
User_1,Friend_10,Friend,Gaming Session,108,5,7,2024-11-03 09:30:47,Sunday,1,Night,7AM-10AM,0.46,6,1,Night
User_1,Work_10,Work,Email,9,8,9,2024-10-26 10:21:47,Saturday,17,Morning,5PM-9PM,0.26,4,2,Morning
User_1,Friend_15,Friend,Call,103,5,4,2024-11-13 06:53:47,Wednesday,12,Afternoon,7AM-10AM,0.28,2,1,Afternoon
User_1,Family_4,Family,Text,10,9,9,2025-01-04 10:13:47,Saturday,7,Morning,7AM-10AM,0.17,10,1,Morning
User_1,Work_12,Work,Email,3,5,4,2024-11-18 05:20:47,Monday,17,Night,9PM-12AM,0.72,1,2,Afternoon
User_1,Work_3,Work,Work Meeting,41,7,6,2024-12-12 23:00:47,Thursday,9,Morning,7AM-10AM,0.62,1,1,Morning
User_1,Family_5,Family,Video Call,93,5,4,2024-09-10 11:19:47,Tuesday,24,Evening,5PM-9PM,0.17,7,2,Evening
User_1,Family_7,Family,Family Meetup,18,4,5,2024-11-14 07:33:47,Thursday,21,Evening,5PM-9PM,0.69,2,2,Evening
User_1,Family_3,Family,Text,7,8,7,2025-01-06 18:28:47,Monday,60,Afternoon,7AM-10AM,0.97,1,5,Afternoon
User_1,Friend_8,Friend,Call,112,6,8,2024-09-07 05:05:47,Saturday,33,Morning,7AM-10AM,0.57,10,3,Morning
User_1,Family_8,Family,Video Call,50,1,1,2025-01-20 17:09:47,Monday,6,Evening,12PM-3PM,0.59,7,1,Night
User_1,Family_7,Family,Family Meetup,42,3,4,2024-09-09 00:06:47,Monday,32,Evening,7AM-10AM,0.51,10,3,Evening
User_1,Friend_11,Friend,Call,116,6,5,2024-08-26 22:45:47,Monday,41,Evening,7AM-10AM,0.17,3,4,Evening
